portid,year,month,portname,mean_n_total,median_n_total,std_n_total,cv_n_total,mean_n_tanker,tanker_share,mean_capacity,mean_capacity_tanker,tanker_capacity_share,mean_n_container,mean_n_dry_bulk,mean_n_general_cargo,mean_n_cargo,disruption_frequency_total,disruption_frequency_tanker,strong_disruption_frequency_total,strong_disruption_frequency_tanker,max_drop_n_total,max_drop_n_tanker,observed_days,estimated_7d_lost_vessels,estimated_14d_lost_vessels,estimated_30d_lost_vessels,estimated_7d_lost_tankers,estimated_14d_lost_tankers,estimated_30d_lost_tankers,estimated_7d_lost_capacity,estimated_14d_lost_capacity,estimated_30d_lost_capacity,estimated_7d_lost_tanker_capacity,estimated_14d_lost_tanker_capacity,estimated_30d_lost_tanker_capacity,criticality_score,criticality_class
chokepoint22,2019,1,Yucatan Channel,43.29032258064516,43.0,6.471442643837085,0.14948936062514875,22.0,0.5081967213114754,993127.9354838709,647047.2903225806,0.651524609472723,8.548387096774194,7.741935483870968,3.7419354838709675,21.29032258064516,0.03225806451612903,0.03225806451612903,0.0,0.0,0.3996447602131439,0.4554973821989529,31,303.0322580645161,606.0645161290322,1298.7096774193549,154.0,308.0,660.0,6951895.548387096,13903791.096774193,29793838.064516127,4529331.0322580645,9058662.064516129,19411418.709677417,19.653,2
chokepoint22,2019,2,Yucatan Channel,39.82142857142857,38.5,6.417877642893595,0.1611664340816329,19.178571428571427,0.48161434977578477,887083.6428571428,512744.71428571426,0.5780116885418519,8.142857142857142,7.928571428571429,3.5714285714285716,20.642857142857142,0.0,0.07142857142857142,0.0,0.0,0.30864197530864196,0.5595432300163132,28,278.75,557.5,1194.642857142857,134.25,268.5,575.3571428571428,6209585.5,12419171.0,26612509.285714284,3589213.0,7178426.0,15382341.428571427,16.519,2
chokepoint22,2019,3,Yucatan Channel,41.74193548387097,42.0,6.908775781258133,0.16551162999922886,20.774193548387096,0.49768160741885625,941525.4838709678,589328.6129032258,0.6259295398784882,8.516129032258064,7.225806451612903,4.129032258064516,20.967741935483872,0.0,0.03225806451612903,0.0,0.0,0.34146341463414637,0.4184168012924071,31,292.19354838709677,584.3870967741935,1252.258064516129,145.41935483870967,290.83870967741933,623.2258064516129,6590678.387096774,13181356.774193548,28245764.51612903,4125300.290322581,8250600.580645162,17679858.387096774,17.51,2
chokepoint22,2019,4,Yucatan Channel,42.03333333333333,40.5,7.430057006943942,0.17676582887257594,20.2,0.48057097541633625,936631.8333333334,572558.8,0.6112954734437633,8.9,7.4,4.0,21.833333333333332,0.0,0.0,0.0,0.0,0.26952141057934514,0.3695271453590193,30,294.23333333333335,588.4666666666667,1261.0,141.4,282.8,606.0,6556422.833333334,13112845.666666668,28098955.0,4007911.6000000006,8015823.200000001,17176764.0,17.184,2
chokepoint22,2019,5,Yucatan Channel,41.645161290322584,41.0,5.793953095522804,0.13912668161208902,21.0,0.504260263361735,983392.0967741936,624208.6451612903,0.634750520376229,7.548387096774194,8.03225806451613,4.225806451612903,20.64516129032258,0.0,0.0,0.0,0.0,0.30501930501930496,0.33121019108280253,31,291.5161290322581,583.0322580645162,1249.3548387096776,147.0,294.0,630.0,6883744.677419355,13767489.35483871,29501762.903225806,4369460.516129032,8738921.032258064,18726259.35483871,17.89,2
chokepoint22,2019,6,Yucatan Channel,42.266666666666666,42.5,6.554457989813489,0.15507392720378918,21.866666666666667,0.5173501577287066,971675.6666666666,666598.6666666666,0.6860300093275293,8.333333333333334,6.7,4.2,20.4,0.0,0.03333333333333333,0.0,0.0,0.2996108949416343,0.5145631067961165,30,295.8666666666667,591.7333333333333,1268.0,153.06666666666666,306.1333333333333,656.0,6801729.666666666,13603459.333333332,29150270.0,4666190.666666666,9332381.333333332,19997960.0,18.344,2
chokepoint22,2019,7,Yucatan Channel,39.54838709677419,40.0,5.638195394967077,0.1425644838857907,19.387096774193548,0.4902120717781403,843243.6451612903,532611.6774193548,0.6316225215281406,8.129032258064516,6.451612903225806,4.387096774193548,20.161290322580644,0.03225806451612903,0.0,0.0,0.0,0.37862468931234466,0.43298969072164945,31,276.83870967741933,553.6774193548387,1186.4516129032259,135.70967741935485,271.4193548387097,581.6129032258065,5902705.516129032,11805411.032258064,25297309.35483871,3728281.7419354836,7456563.483870967,15978350.322580643,17.989,2
chokepoint22,2019,8,Yucatan Channel,42.774193548387096,43.0,5.258071112866103,0.12292624773668868,20.516129032258064,0.4796380090497738,962568.1612903225,599908.5483870967,0.623237472952481,8.774193548387096,7.903225806451613,4.354838709677419,22.258064516129032,0.0,0.0,0.0,0.0,0.15980230642504123,0.26590538336052205,31,299.4193548387097,598.8387096774194,1283.225806451613,143.61290322580646,287.2258064516129,615.483870967742,6737977.129032258,13475954.258064516,28877044.838709675,4199359.838709677,8398719.677419353,17997256.4516129,17.461,2
chokepoint22,2019,9,Yucatan Channel,45.53333333333333,46.0,5.709842278957862,0.12539917157301309,22.533333333333335,0.4948755490483163,1059620.3333333333,691028.0,0.6521467909417871,8.933333333333334,8.133333333333333,4.733333333333333,23.0,0.03333333333333333,0.0,0.0,0.0,0.2803598200899551,0.3181818181818182,30,318.73333333333335,637.4666666666667,1366.0,157.73333333333335,315.4666666666667,676.0,7417342.333333333,14834684.666666666,31788609.999999996,4837196.0,9674392.0,20730840.0,20.146,2
chokepoint22,2019,10,Yucatan Channel,44.354838709677416,45.0,5.683592684777087,0.12813918052951978,22.677419354838708,0.5112727272727273,943396.8064516129,605738.6451612903,0.6420825690937495,8.870967741935484,7.483870967741935,4.161290322580645,21.677419354838708,0.06451612903225806,0.03225806451612903,0.0,0.0,0.33689024390243905,0.4461538461538462,31,310.4838709677419,620.9677419354838,1330.6451612903224,158.74193548387095,317.4838709677419,680.3225806451612,6603777.64516129,13207555.29032258,28301904.193548385,4240170.516129032,8480341.032258064,18172159.35483871,20.85,2
chokepoint22,2019,11,Yucatan Channel,43.86666666666667,42.5,5.894084312686532,0.13436362414938902,21.3,0.48556231003039513,940094.0666666667,547738.4333333333,0.5826421554552236,8.666666666666666,8.0,4.833333333333333,22.566666666666666,0.0,0.03333333333333333,0.0,0.0,0.21839080459770116,0.5118343195266273,30,307.06666666666666,614.1333333333333,1316.0,149.1,298.2,639.0,6580658.466666667,13161316.933333334,28202822.0,3834169.033333333,7668338.066666666,16432153.0,17.336,2
chokepoint22,2019,12,Yucatan Channel,44.45161290322581,45.0,5.948886224481686,0.1338283548323166,22.0,0.4949201741654572,1024504.4193548387,649242.1290322581,0.6337133513207346,9.161290322580646,7.967741935483871,4.161290322580645,22.451612903225808,0.06451612903225806,0.03225806451612903,0.0,0.0,0.3488023952095808,0.45945945945945943,31,311.16129032258067,622.3225806451613,1333.5483870967741,154.0,308.0,660.0,7171530.935483871,14343061.870967742,30735132.58064516,4544694.903225807,9089389.806451613,19477263.870967742,21.056,2
chokepoint22,2020,1,Yucatan Channel,42.225806451612904,44.0,7.310766842675054,0.17313504363859944,21.870967741935484,0.5179526355996944,971002.4516129033,620728.1612903225,0.639265287393713,8.483870967741936,7.354838709677419,3.7419354838709675,20.35483870967742,0.06451612903225806,0.06451612903225806,0.0,0.0,0.33910306845003935,0.5283018867924528,31,295.5806451612903,591.1612903225806,1266.774193548387,153.09677419354838,306.19354838709677,656.1290322580645,6797017.161290323,13594034.322580647,29130073.5483871,4345097.129032258,8690194.258064516,18621844.838709675,20.872,2
chokepoint22,2020,2,Yucatan Channel,44.55172413793103,46.0,5.967688035798355,0.13394965405429746,22.724137931034484,0.510061919504644,983138.8620689656,650839.4137931034,0.6620015126077359,9.379310344827585,7.068965517241379,4.586206896551724,21.82758620689655,0.0,0.0,0.0,0.0,0.25811437403400306,0.3449781659388646,29,311.8620689655172,623.7241379310344,1336.551724137931,159.0689655172414,318.1379310344828,681.7241379310345,6881972.0344827585,13763944.068965517,29494165.862068966,4555875.896551724,9111751.793103447,19525182.413793102,18.428,2
chokepoint22,2020,3,Yucatan Channel,46.32258064516129,46.0,6.462131210749766,0.13950283254404092,23.774193548387096,0.5132311977715878,996369.2258064516,650076.8387096775,0.6524457217990766,9.225806451612904,8.096774193548388,4.032258064516129,22.548387096774192,0.0,0.0,0.0,0.0,0.20412675018422993,0.32533733133433285,31,324.258064516129,648.516129032258,1389.6774193548385,166.41935483870967,332.83870967741933,713.2258064516129,6974584.580645162,13949169.161290323,29891076.774193548,4550537.870967742,9101075.741935484,19502305.161290325,18.697,2
chokepoint22,2020,4,Yucatan Channel,42.6,43.0,6.625967723726253,0.15553914844427824,21.1,0.49530516431924887,1098454.3333333333,747108.8,0.680145525697776,7.933333333333334,8.2,4.433333333333334,21.5,0.06666666666666667,0.06666666666666667,0.0,0.0,0.4448556624722428,0.5502248875562219,30,298.2,596.4,1278.0,147.70000000000002,295.40000000000003,633.0,7689180.333333333,15378360.666666666,32953629.999999996,5229761.600000001,10459523.200000001,22413264.0,21.66,2
chokepoint22,2020,5,Yucatan Channel,38.74193548387097,40.0,5.813591786698271,0.1500594049855507,18.774193548387096,0.4845961698584513,1039861.8709677419,689089.3225806452,0.6626739010435567,7.548387096774194,7.903225806451613,4.032258064516129,19.967741935483872,0.0,0.03225806451612903,0.0,0.0,0.3160377358490566,0.5192307692307693,31,271.19354838709677,542.3870967741935,1162.258064516129,131.41935483870967,262.83870967741933,563.2258064516129,7279033.096774193,14558066.193548387,31195856.129032258,4823625.258064517,9647250.516129034,20672679.677419357,17.77,2
chokepoint22,2020,6,Yucatan Channel,38.56666666666667,39.0,5.70954031203149,0.1480433961633057,18.566666666666666,0.48141745894554877,891447.1333333333,562598.6666666666,0.631107157822109,7.666666666666667,7.866666666666666,3.6333333333333333,20.0,0.0,0.03333333333333333,0.0,0.0,0.2126696832579186,0.509090909090909,30,269.9666666666667,539.9333333333334,1157.0,129.96666666666667,259.93333333333334,557.0,6240129.933333334,12480259.866666667,26743414.0,3938190.6666666665,7876381.333333333,16877960.0,16.653,2
chokepoint22,2020,7,Yucatan Channel,39.225806451612904,39.0,7.459712583468413,0.19017359382197432,19.516129032258064,0.4975328947368421,904222.5161290322,559925.1612903225,0.6192338183386061,7.709677419354839,7.548387096774194,3.806451612903226,19.70967741935484,0.03225806451612903,0.0,0.0,0.0,0.34945788156797336,0.460431654676259,31,274.5806451612903,549.1612903225806,1176.774193548387,136.61290322580646,273.2258064516129,585.483870967742,6329557.612903226,12659115.225806452,27126675.48387097,3919476.129032258,7838952.258064516,16797754.838709675,18.368,2
chokepoint22,2020,8,Yucatan Channel,44.0,43.0,5.87083185474313,0.1334279966987075,20.70967741935484,0.4706744868035191,999310.4838709678,613195.0,0.6136180995767243,8.67741935483871,9.64516129032258,4.129032258064516,23.29032258064516,0.03225806451612903,0.03225806451612903,0.0,0.0,0.27819548872180455,0.5153473344103392,31,308.0,616.0,1320.0,144.96774193548387,289.93548387096774,621.2903225806452,6995173.387096774,13990346.774193548,29979314.51612903,4292365.0,8584730.0,18395850.0,19.007,2
chokepoint22,2020,9,Yucatan Channel,42.86666666666667,42.5,7.614565594661477,0.17763372304809044,20.1,0.468895800933126,997777.7666666667,590145.2,0.5914595611521108,8.2,10.2,3.2666666666666666,22.766666666666666,0.0,0.0,0.0,0.0,0.2601431980906921,0.3695271453590193,30,300.06666666666666,600.1333333333333,1286.0,140.70000000000002,281.40000000000003,603.0,6984444.366666667,13968888.733333334,29933333.0,4131016.3999999994,8262032.799999999,17704356.0,17.351,2
chokepoint22,2020,10,Yucatan Channel,44.935483870967744,42.0,12.503160890673389,0.27824694013702445,21.741935483870968,0.4838478104809763,1022821.3548387097,576097.7096774194,0.5632437247736827,8.32258064516129,10.225806451612904,3.5806451612903225,23.193548387096776,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.7378872120730738,0.8469387755102041,31,314.5483870967742,629.0967741935484,1348.0645161290322,152.19354838709677,304.38709677419354,652.258064516129,7159749.483870968,14319498.967741936,30684640.64516129,4032683.9677419355,8065367.935483871,17282931.290322583,19.173,2
chokepoint22,2020,11,Yucatan Channel,47.0,47.5,8.91337623249849,0.1896463028191168,23.3,0.4957446808510638,1149627.3,596232.5,0.5186311250611394,7.766666666666667,11.566666666666666,3.4,23.7,0.0,0.0,0.0,0.0,0.368421052631579,0.3589743589743589,30,329.0,658.0,1410.0,163.1,326.2,699.0,8047391.100000001,16094782.200000001,34488819.0,4173627.5,8347255.0,17886975.0,18.63,2
chokepoint22,2020,12,Yucatan Channel,46.70967741935484,48.0,6.061867415173297,0.1297775482530195,23.870967741935484,0.511049723756906,1086425.677419355,619040.0,0.5697950746805238,7.516129032258065,10.258064516129032,4.129032258064516,22.838709677419356,0.0,0.0,0.0,0.0,0.3196314670446492,0.2521994134897361,31,326.9677419354839,653.9354838709678,1401.2903225806451,167.09677419354838,334.19354838709677,716.1290322580645,7604979.741935484,15209959.483870968,32592770.322580647,4333280.0,8666560.0,18571200.0,18.781,2
chokepoint22,2021,1,Yucatan Channel,46.41935483870968,46.0,6.505250154290185,0.14014089977970517,23.677419354838708,0.5100764419735927,1141248.9032258065,666955.4838709678,0.5844084335904106,8.129032258064516,9.709677419354838,4.064516129032258,22.741935483870968,0.0,0.06451612903225806,0.0,0.0,0.22358015815959742,0.45606694560669453,31,324.93548387096774,649.8709677419355,1392.5806451612905,165.74193548387095,331.4838709677419,710.3225806451612,7988742.322580646,15977484.645161292,34237467.0967742,4668688.387096774,9337376.774193548,20008664.51612903,19.129,2
chokepoint22,2021,2,Yucatan Channel,42.035714285714285,41.0,8.52656911966243,0.20284106656801024,20.321428571428573,0.4834324553950723,944963.2142857143,532980.3571428572,0.5640223334468424,8.321428571428571,8.571428571428571,3.7142857142857144,21.714285714285715,0.0,0.03571428571428571,0.0,0.0,0.3691588785046729,0.4610778443113772,28,294.25,588.5,1261.0714285714284,142.25,284.5,609.6428571428572,6614742.5,13229485.0,28348896.42857143,3730862.5,7461725.0,15989410.714285715,17.042,2
chokepoint22,2021,3,Yucatan Channel,43.12903225806452,42.0,6.888357014963105,0.1597150841165716,19.967741935483872,0.46297681376215405,940281.3870967742,497377.87096774194,0.5289670494312907,8.32258064516129,9.903225806451612,4.064516129032258,23.161290322580644,0.0,0.0,0.0,0.0,0.2506043513295729,0.375,31,301.90322580645164,603.8064516129033,1293.8709677419356,139.7741935483871,279.5483870967742,599.0322580645161,6581969.70967742,13163939.41935484,28208441.612903226,3481645.0967741935,6963290.193548387,14921336.129032258,16.655,2
chokepoint22,2021,4,Yucatan Channel,44.733333333333334,44.5,5.172429118751242,0.11562807269935711,22.9,0.5119225037257824,1096206.5666666667,674946.8666666667,0.6157113879722852,8.433333333333334,8.5,3.9,21.833333333333332,0.03333333333333333,0.0,0.0,0.0,0.3488372093023256,0.2649310872894334,30,313.1333333333333,626.2666666666667,1342.0,160.29999999999998,320.59999999999997,687.0,7673445.966666667,15346891.933333334,32886197.0,4724628.066666666,9449256.133333333,20248406.0,20.327,2
chokepoint22,2021,5,Yucatan Channel,43.516129032258064,43.0,5.732195435967708,0.1317257661341727,21.451612903225808,0.49295774647887325,1004293.1612903225,595246.7741935484,0.5927022080173994,8.483870967741936,8.419354838709678,4.129032258064516,22.06451612903226,0.03225806451612903,0.03225806451612903,0.0,0.0,0.2216456634544107,0.36936936936936937,31,304.61290322580646,609.2258064516129,1305.483870967742,150.16129032258067,300.32258064516134,643.5483870967743,7030052.129032258,14060104.258064516,30128794.838709675,4166727.4193548383,8333454.838709677,17857403.225806452,19.208,2
chokepoint22,2021,6,Yucatan Channel,43.53333333333333,43.5,5.37384042557464,0.12344196995960123,22.4,0.5145482388973966,1000742.5333333333,626386.9333333333,0.6259221652615544,8.8,7.366666666666666,3.966666666666667,21.133333333333333,0.0,0.0,0.0,0.0,0.26773455377574373,0.4063926940639269,30,304.73333333333335,609.4666666666667,1306.0,156.79999999999998,313.59999999999997,672.0,7005197.733333333,14010395.466666667,30022276.0,4384708.533333333,8769417.066666666,18791608.0,18.305,2
chokepoint22,2021,7,Yucatan Channel,43.96774193548387,43.0,5.787825561571704,0.13163799883251856,23.193548387096776,0.5275128393250184,1004266.2258064516,632183.5483870967,0.6294979679112848,8.161290322580646,7.451612903225806,4.0,20.774193548387096,0.0,0.0,0.0,0.0,0.21235521235521232,0.34210526315789475,31,307.7741935483871,615.5483870967741,1319.032258064516,162.35483870967744,324.7096774193549,695.8064516129033,7029863.580645162,14059727.161290323,30127986.774193548,4425284.838709677,8850569.677419353,18965506.4516129,18.585,2
chokepoint22,2021,8,Yucatan Channel,44.03225806451613,43.0,6.452306414338684,0.1465358965893767,23.483870967741936,0.5333333333333333,904907.7096774194,569637.6774193548,0.629498092819232,7.741935483870968,7.645161290322581,4.354838709677419,20.548387096774192,0.03225806451612903,0.0,0.0,0.0,0.39325842696629215,0.32678821879382886,31,308.2258064516129,616.4516129032259,1320.967741935484,164.38709677419354,328.7741935483871,704.516129032258,6334353.9677419355,12668707.935483871,27147231.290322583,3987463.7419354836,7974927.483870967,17089130.322580643,19.474,2
chokepoint22,2021,9,Yucatan Channel,40.56666666666667,39.0,7.276240661283788,0.17936501219269813,21.2,0.5225965488907148,857678.9,549324.8,0.6404783888236029,7.9,6.7,4.066666666666666,19.366666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.324009324009324,0.38864628820960695,30,283.9666666666667,567.9333333333334,1217.0,148.4,296.8,636.0,6003752.3,12007504.6,25730367.0,3845273.6000000006,7690547.200000001,16479744.000000002,18.756,2
chokepoint22,2021,10,Yucatan Channel,44.096774193548384,42.0,7.152411428833763,0.16219806458950012,21.451612903225808,0.48646671543525977,989030.6774193548,516679.9032258064,0.5224103913277618,8.064516129032258,9.774193548387096,3.967741935483871,22.64516129032258,0.0,0.0,0.0,0.0,0.2049883086515978,0.3055555555555556,31,308.67741935483866,617.3548387096773,1322.9032258064515,150.16129032258067,300.32258064516134,643.5483870967743,6923214.741935483,13846429.483870966,29670920.322580643,3616759.322580645,7233518.64516129,15500397.096774193,17.34,2
chokepoint22,2021,11,Yucatan Channel,46.9,46.0,7.657991093374744,0.1632833921828304,23.766666666666666,0.5067519545131486,1200376.9333333333,725541.6,0.6044281424046024,8.5,9.633333333333333,4.033333333333333,23.133333333333333,0.0,0.0,0.0,0.0,0.3008011653313911,0.44206008583690987,30,328.3,656.6,1407.0,166.36666666666667,332.73333333333335,713.0,8402638.533333333,16805277.066666666,36011308.0,5078791.2,10157582.4,21766248.0,19.593,2
chokepoint22,2021,12,Yucatan Channel,46.03225806451613,46.0,5.913171010367404,0.12845711375009777,24.161290322580644,0.5248773651016118,1103488.4516129033,658469.0645161291,0.596715863726244,8.0,9.193548387096774,3.5806451612903225,21.870967741935484,0.0,0.0,0.0,0.0,0.24023154848046316,0.3201133144475921,31,322.2258064516129,644.4516129032259,1380.967741935484,169.1290322580645,338.258064516129,724.8387096774193,7724419.161290323,15448838.322580647,33104653.5483871,4609283.451612904,9218566.903225807,19754071.935483873,19.166,2
